#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
157,1094188083,0.846281978,1000000,3.25,0.094038416,1.03193905
158,1094179951,0.854139503,1000000,3.25,0.056955837,1.035041123
159,1097801678,0.787824991,1000000,3.25,0.049379717,1.121241723
160,1091783115,0.827641374,1000000,3.25,0.076390309,1.063701303
161,1091818828,0.813887242,1000000,3.25,0.098284365,1.073825401
162,1104599335,0.812266349,1000000,3.25,0.093066404,1.065363974
163,1099636003,0.750834954,1000000,3.25,0.031801213,1.181271716
164,1098386416,0.812309974,1000000,3.25,0.099348556,1.069098873
165,1087452202,0.881274321,1000000,3.25,0.042925878,1.014022462
166,1096856732,0.825528072,1000000,3.25,0.028678813,1.078207497
167,1097236489,0.923740477,1000000,3.25,0.08091606,0.946888452
168,1095501074,0.768216985,1000000,3.25,0.068734683,1.144979063
169,1100970655,0.854871667,1000000,3.25,0.124624122,1.00496737
170,1100827882,0.849276129,1000000,3.25,0.097059354,1.021073475
171,1098035237,0.825955965,1000000,3.25,0.099231918,1.051812884
172,1102080145,0.822836485,1000000,3.25,0.124006672,1.043258278
173,1089359081,0.914307017,1000000,3.25,0.10466832,0.956010458
174,1098786048,0.861290602,1000000,3.25,0.097326593,1.008611502
175,1099224363,0.837154151,1000000,3.25,0.077346089,1.044165767
176,1101154032,0.827258668,1000000,3.25,0.084981531,1.052145042
177,1103299323,0.781313294,1000000,3.25,0.092502816,1.109082637
178,1100984622,0.828203452,1000000,3.25,0.095881828,1.047314124
179,1101822775,0.904607759,1000000,3.25,0.076869888,0.964178524
180,1087773942,0.77088697,1000000,3.25,0.086677675,1.142330483
181,1089964603,0.791791264,1000000,3.25,0.086328091,1.11006472
182,1095323514,0.81622876,1000000,3.25,0.068084378,1.07803516
183,1096345614,0.836981542,1000000,3.25,0.085727203,1.04422586
184,1097808220,0.766697862,1000000,3.25,0.074158914,1.142792195
185,1085499100,0.83626919,1000000,3.25,0.105679796,1.04858541
186,1100455379,0.886609227,1000000,3.25,0.119229615,0.971200754
187,1097504922,0.874872957,1000000,3.25,0.128463812,0.983824198
188,1095805093,0.838627205,1000000,3.25,0.060077877,1.051545344
189,1097400260,0.811234689,1000000,3.25,0.056272,1.086828409
190,1090392695,0.88286996,1000000,3.25,0.03821554,1.011012445
191,1088789610,0.823410074,1000000,3.25,0.072398118,1.073519634
192,1104940967,0.790633321,1000000,3.25,0.09725004,1.092656418
193,1103498838,0.847033851,1000000,3.25,0.082978081,1.026077747
194,1099239865,0.924349827,1000000,3.25,0.142008933,0.925465147
195,1097321827,0.834705063,1000000,3.25,0.079354121,1.048349618
196,1098686557,0.880669293,1000000,3.25,0.088026337,0.98955613
197,1089278479,0.823893426,1000000,3.25,0.092938508,1.065147418
198,1093116333,0.846206748,1000000,3.25,0.08861768,1.03490177
199,1092873315,0.829816622,1000000,3.25,0.087675051,1.055907055
200,1097553347,0.838288179,1000000,3.25,0.072497472,1.046012639
201,1092880447,0.762324676,1000000,3.25,0.043966926,1.166027014
202,1092458431,0.881178386,1000000,3.25,0.109415436,0.987573834
203,1094472136,0.888010565,1000000,3.25,0.107769092,0.97870998
204,1103487005,0.867799406,1000000,3.25,0.096053402,0.997203797
205,1092113320,0.84212204,1000000,3.25,0.056861406,1.051830786
206,1096014591,0.862872819,1000000,3.25,0.029584744,1.03203187
207,1101170266,0.822342463,1000000,3.25,0.080634472,1.059942401
208,1098282696,0.781352111,1000000,3.25,0.03956876,1.133662133
209,1107801704,0.783796618,1000000,3.25,0.054615782,1.114917977
210,1089611790,0.838280515,1000000,3.25,0.066053046,1.055884342
211,1095150543,0.838776293,1000000,3.25,0.027095141,1.06337773
