#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
202,19371034748,0.79538576,100000000,4.75,0.023155801,6.500556042
203,11074859025,0.865261166,100000000,4.75,0.083249815,10.43584115
204,13836640114,0.895138905,100000000,4.75,0.093908798,8.071851496
205,22148892160,0.747557341,100000000,4.75,0.075813886,6.040864643
206,11858833898,0.869313147,100000000,4.75,0.067521597,9.704421379
207,11880782525,0.88208532,100000000,4.75,0.045565714,9.551606322
208,15110578508,0.836588635,100000000,4.75,0.113273925,7.904703172
209,11270254240,0.835570797,100000000,4.75,0.049912056,10.62837241
210,8113464649,0.862428374,100000000,4.75,0.093973569,14.28775964
211,7975639143,0.765376556,100000000,4.75,0.049699546,16.39628434
212,17523013152,0.774819731,100000000,4.75,0.027101012,7.37611773
213,14836650011,0.711860201,100000000,4.75,0.102231561,9.4639191
214,5401180280,0.816677624,100000000,4.75,0.116110246,22.65205974
215,14813171692,0.827053325,100000000,4.75,0.069964923,8.165431316
216,16606041758,0.835065786,100000000,4.75,0.072279782,7.213534765
217,4569956342,0.863103978,100000000,4.75,0.128802898,25.32389259
218,11442455869,0.846682671,100000000,4.75,0.114061092,10.31406667
219,14356709781,0.799296114,100000000,4.75,0.092632299,8.712560922
220,10656000821,0.732895926,100000000,4.75,0.080277945,12.80587912
221,8322396554,0.815656054,100000000,4.75,0.096682641,14.72678317
222,14066752909,0.812223102,100000000,4.75,0.090843429,8.751029869
223,14770023095,0.813759973,100000000,4.75,0.051057993,8.327094419
224,10584755574,0.735612359,100000000,4.75,0.081725618,12.84399095
225,12537545021,0.833013994,100000000,4.75,0.082597111,9.575365049
226,16948904304,0.76658298,100000000,4.75,0.083618321,7.696760589
227,16492967562,0.893731419,100000000,4.75,0.075334544,6.78570737
228,13327267894,0.708385061,100000000,4.75,0.032628939,10.60633503
229,8086255615,0.830811032,100000000,4.75,0.046851184,14.89937471
230,8063060824,0.896718654,100000000,4.75,0.083433543,13.83103544
231,9679823402,0.781114752,100000000,4.75,0.056930178,13.23498374
232,3829598416,0.761341291,100000000,4.75,0.083305259,34.29885664
233,9105182138,0.828574142,100000000,4.75,0.053151801,13.26562422
234,2584709055,0.825247675,100000000,4.75,0.072963774,46.89552061
235,3414590091,0.837117158,100000000,4.75,0.081654082,34.98692853
236,16332697803,0.781388813,100000000,4.75,0.094867351,7.833547028
237,12467725212,0.823922102,100000000,4.75,0.023750627,9.749922281
238,20562121226,0.824727803,100000000,4.75,0.062799852,5.900133684
239,5489811420,0.848112966,100000000,4.75,0.070032829,21.48566569
240,18970682380,0.771656612,100000000,4.75,0.091110217,6.829963127
241,16851102433,0.82189275,100000000,4.75,0.091304869,7.219045165
242,11421661231,0.746865721,100000000,4.75,0.064659903,11.72864689
243,11992242971,0.884312628,100000000,4.75,0.07573823,9.431705245
244,9174944638,0.835995044,100000000,4.75,0.096240126,13.03350231
245,20774838004,0.759296349,100000000,4.75,0.079754274,6.340198003
246,14898464327,0.817474787,100000000,4.75,0.103148948,8.206831128
247,7087380820,0.79608899,100000000,4.75,0.08905865,17.72151482
248,9808469533,0.799178555,100000000,4.75,0.074783187,12.76033345
249,15218250090,0.831837253,100000000,4.75,0.077274788,7.900894928
250,7837656976,0.810428451,100000000,4.75,0.122124842,15.72820281
251,15214702577,0.777523001,100000000,4.75,0.058454363,8.458863607
252,6755275199,0.805989127,100000000,4.75,0.06088203,18.37763005
253,8211225753,0.707453412,100000000,4.75,0.080661059,17.21614255
254,12478562566,0.826480401,100000000,4.75,0.06859075,9.700159292
255,13807781416,0.843648398,100000000,4.75,0.082140651,8.584990776
256,9654230056,0.775596935,100000000,4.75,0.047805456,13.36759949
257,11648523706,0.899840024,100000000,4.75,0.081432578,9.541066179
258,10148743500,0.799655181,100000000,4.75,0.095132701,12.31872003
259,3315431100,0.861014739,100000000,4.75,0.109435986,35.00827952
260,15506613841,0.925932113,100000000,4.75,0.058845567,6.969285654
261,21582438498,0.882241299,100000000,4.75,0.084643498,5.25181565
262,3583564364,0.831524904,100000000,4.75,0.081932488,33.56116817
263,22445750724,0.887330492,100000000,4.75,0.086571189,5.020608691
264,17419881994,0.759275494,100000000,4.75,0.093800825,7.558765147
265,17058054176,0.785431754,100000000,4.75,0.104256577,7.460038893
266,9694627583,0.768645297,100000000,4.75,0.082782947,13.42026124
267,11608320095,0.878176952,100000000,4.75,0.089343247,9.808297981
268,10491226110,0.875817284,100000000,4.75,0.090266254,10.88165691
269,19358885874,0.838166154,100000000,4.75,0.08813374,6.162373887
270,9727115415,0.83710223,100000000,4.75,0.040851182,12.29481223
271,17405935577,0.849880802,100000000,4.75,0.080866,6.760580938
