#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
93,710548980.5,0.84292041,40000000,4.25,0.124679359,75.85834626
94,671948871.2,0.845344267,40000000,4.25,0.11356143,80.22046901
95,777459846.1,0.834994839,40000000,4.25,0.120743735,70.06039384
96,827831714.8,0.802693689,40000000,4.25,0.095334353,68.90313054
97,735065155.7,0.833319902,40000000,4.25,0.079551559,75.0555387
98,813847036.4,0.863356281,40000000,4.25,0.007486734,66.66008875
99,741021254.8,0.830950584,40000000,4.25,0.096782034,74.32937673
100,670038930.2,0.830509812,40000000,4.25,0.101980307,82.13538935
101,741078596.8,0.84870793,40000000,4.25,0.020719578,74.21710804
102,732691158.2,0.87481971,40000000,4.25,0.044310195,72.38525731
103,722706005.6,0.866167408,40000000,4.25,0.079956126,73.43634546
104,697086485.4,0.835494107,40000000,4.25,0.107158107,78.37099652
105,699752183.5,0.75297195,40000000,4.25,0.11571119,86.43437424
106,768109531.8,0.789725284,40000000,4.25,0.094355735,75.49928483
107,796604198.1,0.84944599,40000000,4.25,0.069179364,68.12617183
108,774838621.2,0.854413937,40000000,4.25,0.080012586,69.43662213
109,660585184.7,0.921710787,40000000,4.25,0.093025464,75.24360756
110,590340227.9,0.83700177,40000000,4.25,0.081158365,93.00573663
111,802465660.1,0.846374927,40000000,4.25,0.032844225,68.51474347
112,814594473.5,0.859870339,40000000,4.25,0.079713349,65.63380806
113,737299619.4,0.802774825,40000000,4.25,0.078574792,77.69500293
114,627873052.6,0.808410856,40000000,4.25,0.088460658,90.36643237
115,658633038.6,0.85093317,40000000,4.25,0.057236091,82.50856063
116,789262920.8,0.858859157,40000000,4.25,0.086415016,67.70167355
117,772664141.7,0.833325132,40000000,4.25,0.097017379,71.07786367
118,730533190.7,0.830527704,40000000,4.25,0.052703554,76.3050856
119,656607805.5,0.906405805,40000000,4.25,0.079798975,77.24379841
120,722837920.9,0.905962583,40000000,4.25,0.063284794,70.50270992
121,671213158.3,0.814387011,40000000,4.25,0.063721654,84.45327111
122,634893594.5,0.859254678,40000000,4.25,0.095043696,83.93460174
123,841500702.8,0.817099364,40000000,4.25,0.090626,66.67086948
124,598459849.9,0.780331334,40000000,4.25,0.093633088,98.08668204
125,771263541.3,0.831614832,40000000,4.25,0.097882379,71.33723032
126,653787883.7,0.848284889,40000000,4.25,0.088331092,82.70794185
127,780592684,0.864737656,40000000,4.25,0.099524529,67.75567662
128,784025835.6,0.843939543,40000000,4.25,0.086102699,69.36441765
129,678119166.4,0.832839421,40000000,4.25,0.05100397,82.01082746
130,716778991,0.888584535,40000000,4.25,0.094242971,71.90694284
131,669874845.5,0.867633496,40000000,4.25,0.06902635,79.3194389
132,668684398.2,0.829570755,40000000,4.25,0.056238303,83.38262882
133,732616382.7,0.734534655,40000000,4.25,0.05269191,86.03198665
134,671424555.6,0.840136619,40000000,4.25,0.060146685,81.91497312
135,599501947,0.842494728,40000000,4.25,0.045558962,91.83152794
136,837209972.8,0.826067152,40000000,4.25,0.089913969,66.29740335
137,703986771,0.863276441,40000000,4.25,0.097311344,75.29944958
138,710338215.3,0.872273053,40000000,4.25,0.066642151,74.4493523
139,640127321.8,0.805395233,40000000,4.25,0.057043712,89.69829706
140,741497494.8,0.801157369,40000000,4.25,0.11708999,76.63453241
141,751362294.6,0.844625537,40000000,4.25,0.105644577,71.95223311
